"","BDI1","BDI2","BDI3","BDI4","BDI5","BDI6","BDI7","BDI8","BDI9","BDI10","BDI11","BDI12","BDI13","BDI14","BDI15","BDI16","BDI17","BDI18","BDI19","BDI20","BDI21","PQB1","PQB2","PQB3","PQB4","PQB5","PQB6","PQB8","PQB9","PQB10","PQB11","PQB13","PQB14","PQB15","PQB16","PQB17","PQB18","PQB19","PQB20","PQB21"
"BDI19",0.178026267111608,0.128930211385349,0.0870316483107098,0.194734090042563,0.17325253516619,0.0258571586170635,0.173636597512893,0.118805449696998,0.140623694262715,0.210610419437982,0.119522735885688,0.123090090982954,0.0552335092304157,0.145623473845008,0.15916388762343,0.118645318824387,0.125200578360015,0.38917782654261,1,0.104163355274011,0.183354062740811,0.0665180630328245,0.0550296280652306,0.0242263541520293,-0.0366844526560115,0.0477565822001283,-0.0196269245333886,0.00300267725231452,0.0401619333890975,0.0751451729003897,-0.0151641370043369,0.0174415856377954,0.0502499229831894,-0.0120338658517706,0.0158313670071299,0.0702808914643372,0.038450623286046,0.0392150284614417,-0.0204501507576286,-0.00989386853066431
"BDI20",0.408635290770565,0.286799973476457,0.355727525019696,0.29967955070793,0.389052342021905,0.366273592290379,0.358242968996816,0.370559142029601,0.32681372792222,0.343054887313952,0.312374307272988,0.227671274517959,0.305641002540747,0.301549659833443,0.307414078874714,0.292333114883309,0.34882612345344,0.384401290203526,0.104163355274011,1,0.201306648302427,0.346622857102323,0.268432566957201,0.173784575419634,0.149605862331839,0.40590486608366,0.211781612197646,0.349659429291975,0.218772056231308,0.228484925405816,0.249868545036245,0.233172083310577,0.248974277599936,0.205953126631147,0.15402637295361,0.310545800268574,0.378004469530569,0.183198391192683,0.186171011210555,0.216004654202882
"BDI21",0.361776812499335,0.376136142603066,0.328997722976385,0.377872842200252,0.364417037158663,0.296192902759692,0.326300127408933,0.239318081167463,0.360077493575883,0.269299457110879,0.261190528233235,0.362176194763308,0.301394519982268,0.232719168936513,0.309861822421576,0.261880590096417,0.286319785248361,0.322418516513362,0.183354062740811,0.201306648302427,1,0.222776429806095,0.188378371638823,0.119720960030004,0.105595427058183,0.190967084327276,0.170731709743892,0.169609407287764,0.0116708136663963,0.159459724870825,0.178474133325729,0.119625110340111,0.151956050893126,0.125865282981138,0.101083212476943,0.15395150826196,0.225148733140157,0.0765321714338741,0.127823663542868,0.0627119352663038
"PQB1",0.377949813362838,0.311885027767904,0.290729619520789,0.319689925994968,0.325360709445283,0.365142715073366,0.300322646517253,0.339144829451516,0.313557886322082,0.332375046647962,0.311842785331366,0.33574711181807,0.3226347278512,0.229802410643447,0.269585824240783,0.40205350889602,0.31853953281344,0.299075386300006,0.0665180630328245,0.346622857102323,0.222776429806095,1,0.397761853814502,0.324676205404864,0.238177030080708,0.429164204323997,0.289473066464539,0.427477970605147,0.284919501531222,0.308781446307949,0.378939126381715,0.423371384138798,0.471284164452028,0.235457321807243,0.276654395996109,0.412145782352313,0.471861270016865,0.314644065105918,0.28434668763751,0.35327447823021
"PQB2",0.20318690068087,0.253590762726094,0.265833401121812,0.171331411780972,0.247089201778385,0.327091446903032,0.278624461935362,0.213533873754305,0.237800781012837,0.214631163168811,0.335471945054505,0.187343504466852,0.216364024086108,0.18096294207112,0.182769482541788,0.25941386023268,0.166317880309839,0.261361981602568,0.0550296280652306,0.268432566957201,0.188378371638823,0.397761853814502,1,0.286786549631614,0.394435663622845,0.328692366332279,0.402160809983905,0.349089367171526,0.426665716223376,0.398675589901011,0.538054948026246,0.321382991766792,0.407308416750418,0.348947520100892,0.213760657046371,0.31682420269492,0.284479304118757,0.481605722040987,0.437401316983816,0.382440658164941
"PQB3",0.229558046843692,0.136507829588087,0.17482559477742,0.211271035984048,0.166501023272986,0.165204676708657,0.149918410344293,0.154344762618479,0.134528871689551,0.189130500836023,0.231011605599581,0.140561394741065,0.176770122237919,0.218783647918738,0.190056486868879,0.182108645094333,0.162061315419746,0.197140293430841,0.0242263541520293,0.173784575419634,0.119720960030004,0.324676205404864,0.286786549631614,1,0.291409630903137,0.269883262159123,0.309243867319869,0.266200991271918,0.399824908256559,0.350305030165684,0.20895318327591,0.19234642842445,0.251730137427086,0.296172879129785,0.287101298413424,0.311058761097677,0.245175803278598,0.359674296564262,0.399605211467683,0.344114332703348
"PQB4",0.0868120314998667,0.0680506400402075,0.0815553366107481,0.0187566884217179,0.108545238469757,0.123434583478669,0.105595824213426,0.0817525820677094,0.118762163507662,0.0861528724391927,0.0977740155302701,0.0722185796907087,0.0816516342574507,0.0907860278376413,0.0772946942721698,0.0214199699968441,0.0637010427573198,0.117757752935559,-0.0366844526560115,0.149605862331839,0.105595427058183,0.238177030080708,0.394435663622845,0.291409630903137,1,0.153760519194639,0.283992584737842,0.262845863452271,0.334123948181712,0.268185863602457,0.488148292919165,0.209906322928284,0.195756584002757,0.317912172958595,0.164919243780782,0.281279581398631,0.190716897634067,0.341183810263922,0.367953911389152,0.276005492268683
"PQB5",0.34506795099683,0.250317030719913,0.30174576454186,0.357105552164089,0.340085671136419,0.358723529062699,0.299299853924353,0.368617362144084,0.344198233421304,0.328787156497846,0.293033319715812,0.234578821030229,0.304814042115283,0.24749655951312,0.295601528282125,0.371032236664697,0.303336715636647,0.229876832612615,0.0477565822001283,0.40590486608366,0.190967084327276,0.429164204323997,0.328692366332279,0.269883262159123,0.153760519194639,1,0.323539637948665,0.443814848615415,0.294611776431262,0.381162415574948,0.342985767268924,0.349093414100964,0.455702467177693,0.311630435323613,0.254578141270613,0.469557954956618,0.438391777401325,0.295206560438646,0.240365989054282,0.261603472675308
"PQB6",0.20047990593619,0.156187045604,0.241687632273734,0.144585178636927,0.232471155462032,0.171837706689611,0.241009153479517,0.213130724597463,0.216568894676316,0.170262490671429,0.283625959388134,0.202400963037084,0.27711548030908,0.114077652181081,0.288706521261761,0.151417684475168,0.169958029097736,0.130774794781841,-0.0196269245333886,0.211781612197646,0.170731709743892,0.289473066464539,0.402160809983905,0.309243867319869,0.283992584737842,0.323539637948665,1,0.391382106657037,0.276371968665869,0.357567350673694,0.330851538035018,0.244355549385941,0.342769314709885,0.245756483620286,0.0969187885550637,0.33131007615937,0.280945813454526,0.231432454147199,0.217154574763437,0.467509410072347
"PQB8",0.376003220908322,0.374261704356285,0.410240211235565,0.351458261619046,0.441584672039145,0.352373644413313,0.411768436665061,0.411406321270601,0.379702126720634,0.300704439194258,0.400380752740768,0.297811825877537,0.416513000361258,0.405791984343848,0.369733116047081,0.380656602832315,0.351378982091311,0.207973201196538,0.00300267725231452,0.349659429291975,0.169609407287764,0.427477970605147,0.349089367171526,0.266200991271918,0.262845863452271,0.443814848615415,0.391382106657037,1,0.319054082852667,0.331856376729244,0.420918808365451,0.357308803147302,0.405347564424495,0.273541572536353,0.229005972554031,0.314887894811554,0.5645191366181,0.316662713546682,0.257050603025666,0.364514202125162
