"","BDI1","BDI2","BDI3","BDI4","BDI5","BDI6","BDI7","BDI8","BDI9","BDI10","BDI11","BDI12","BDI13","BDI14","BDI15","BDI16","BDI17","BDI18","BDI19","BDI20","BDI21","PQB1","PQB2","PQB3","PQB4","PQB5","PQB6","PQB8","PQB9","PQB10","PQB11","PQB13","PQB14","PQB15","PQB16","PQB17","PQB18","PQB19","PQB20","PQB21"
"BDI21",0.335779377392087,0.378540361637756,0.304263554301656,0.364522339965737,0.363108810880049,0.2619103629174,0.318002536080113,0.239590370414138,0.375698406204241,0.25401022105329,0.249763772583269,0.336201736193336,0.305286581005138,0.225805349690572,0.303351776459885,0.254252862654051,0.275735429609515,0.353770452286683,0.191591493807328,0.151723612802566,1,0.208292828627609,0.182079967826565,0.123712422826485,0.129084538001557,0.17481276114218,0.15918430251318,0.173437399426512,-0.00863482179021453,0.157575022737036,0.160565452928687,0.17437112944363,0.163129720863375,0.121827013391717,0.161531660761444,0.148440452927526,0.206084450853807,0.107328748626963,0.166537910202731,0.0536639366066651
"PQB1",0.388526410573304,0.320285924359886,0.29950543020591,0.336795027704254,0.348999646775152,0.378046007970019,0.319936982258649,0.351932871764337,0.319852478981153,0.329983336435998,0.302881982051783,0.340841150513028,0.34960886175371,0.24082961353497,0.274097709412082,0.385840474890158,0.333849839232839,0.303356665855188,0.0303709819152443,0.36150168360746,0.208292828627609,1,0.409090573724718,0.335860470916648,0.24745624881654,0.43739478533904,0.290949688353561,0.445173559820841,0.310097422880104,0.298798924898233,0.382771758370184,0.445426820314543,0.48786888543988,0.250916526972389,0.317712860921938,0.419752699549798,0.488679359986709,0.340061726340552,0.298024996811696,0.370043311125646
"PQB2",0.207523364237988,0.254450526966754,0.264180903993098,0.166324971565378,0.259032322401648,0.332862940504702,0.293074657194598,0.220438429144272,0.248965409396522,0.220656482572945,0.320592598751079,0.175756874596867,0.223516691938418,0.186698561673549,0.184200227176707,0.277438490035566,0.178023008960435,0.260163439236223,0.00914747040284173,0.260724460530026,0.182079967826565,0.409090573724718,1,0.290198788192318,0.402472680153048,0.334149178075883,0.393095878981155,0.363825045445317,0.447873213540533,0.404242354939783,0.55858748310134,0.333846504060927,0.427298916782767,0.374875457715418,0.221685891136469,0.295019701166292,0.294471180384528,0.473480748788077,0.439678257318105,0.392308726650549
"PQB3",0.246860411906991,0.144918617999307,0.176259615855017,0.220326609100164,0.170779842134992,0.179850193968124,0.165160912465201,0.169047675738687,0.144739557471933,0.175965517471731,0.217269870343292,0.143768940270614,0.19679435895839,0.202277381881763,0.196561959899816,0.158874725775289,0.1692154118012,0.181834746765076,-0.00187130194854057,0.214913783065743,0.123712422826485,0.335860470916648,0.290198788192318,1,0.298830816399967,0.291540684400912,0.336238770105589,0.29549631137747,0.419096520699019,0.370313977037536,0.21500933070657,0.222298313603714,0.300641925012774,0.314870698214451,0.284316496720145,0.293477383789168,0.249544395550272,0.424059692234352,0.39545925106556,0.370080833698514
"PQB4",0.119672661531402,0.0830254023438913,0.0868332118269495,0.050536916955758,0.137658246767756,0.11706294902509,0.125119752961874,0.0880685001637152,0.132636135805469,0.10217239071174,0.0992873599309538,0.0937419421108658,0.114113521016093,0.0935722825833541,0.0878824443424536,0.0352762342314928,0.0856270297127981,0.114713459674987,-0.0721776377266887,0.168330151947804,0.129084538001557,0.24745624881654,0.402472680153048,0.298830816399967,1,0.17109835386616,0.310893270928224,0.280681390579712,0.329017686378774,0.289857459105567,0.493979301494008,0.21064206059029,0.192952297684719,0.309531499722914,0.135867798290896,0.265987335216007,0.205723035675484,0.318476999328285,0.354361187798988,0.288960951868612
"PQB5",0.358029204027432,0.266336534105196,0.301842467567123,0.35880770497656,0.33995776752672,0.35965518857508,0.308337957646634,0.376121339122467,0.336323056169452,0.319001351657519,0.288325911170442,0.238436061107119,0.312295679896834,0.239515391706942,0.300112574635169,0.382592030629032,0.314511464256745,0.240103586045185,0.0151426394344417,0.383414155484217,0.17481276114218,0.43739478533904,0.334149178075883,0.291540684400912,0.17109835386616,1,0.329457476114686,0.450458953855255,0.297987900989111,0.379307244234081,0.341259322004281,0.360073601173998,0.468331986512392,0.337247790042864,0.301258894327103,0.47198915920051,0.446529225845834,0.30465261465482,0.247426484825103,0.28971205155637
"PQB6",0.197532560931932,0.14676481986021,0.216957258489919,0.146233420126707,0.220341119581704,0.14407498309853,0.227824327268855,0.217431239601199,0.203730714339822,0.193977710080748,0.29831262250716,0.19403635139392,0.268256223238711,0.0872756172587613,0.294212680924529,0.142714191567762,0.178376168914575,0.115428703231936,-0.0565016517544011,0.206718889756345,0.15918430251318,0.290949688353561,0.393095878981155,0.336238770105589,0.310893270928224,0.329457476114686,1,0.397669558139372,0.291549544889563,0.351607879703275,0.322565083130117,0.238064469820411,0.331469072575134,0.242704047702581,0.10981172675965,0.325442772597933,0.296446790248991,0.236708026287723,0.238380434792225,0.460052903280074
"PQB8",0.375453181297231,0.362738576017595,0.415009630054105,0.34275648541328,0.43792235973961,0.322649399170969,0.423247222594305,0.42045863826115,0.36124603075802,0.289880315078095,0.395880335663249,0.290166737117178,0.425125269659015,0.396166694477129,0.362226139873195,0.367952948989974,0.350300593633637,0.206859645782799,-0.0317261372937541,0.336546626365845,0.173437399426512,0.445173559820841,0.363825045445317,0.29549631137747,0.280681390579712,0.450458953855255,0.397669558139372,1,0.340082836619213,0.342402104174515,0.432286688979104,0.354349423396821,0.402872868186929,0.275027298285793,0.251877273124519,0.311535130013985,0.579295581726296,0.325528540747577,0.247505395530978,0.378249704700674
"PQB9",0.184078707151084,0.140676419245726,0.158635646431147,0.144279844210137,0.151707361848518,0.165583776762452,0.174769958257109,0.14439567607153,0.160858538823846,0.183097742186471,0.246099314249469,0.187319517218495,0.232804284993893,0.128664883236139,0.120184007471525,0.143315774483146,0.151281132823703,0.170431595528156,0.0393461376251501,0.22464661047261,-0.00863482179021453,0.310097422880104,0.447873213540533,0.419096520699019,0.329017686378774,0.297987900989111,0.291549544889563,0.340082836619213,1,0.289198919670781,0.343839639062778,0.270595868885053,0.369597313674991,0.369790327562908,0.205284080013192,0.382951980972986,0.274778291642255,0.513422441331905,0.366140297899832,0.309034998004987
"PQB10",0.225732514830153,0.142904735522368,0.220902688710093,0.181132976181104,0.197515725364988,0.23138621522758,0.21288989333432,0.211019279443143,0.228418999861761,0.225456416514179,0.265866904091635,0.0926667324735589,0.222631292724564,0.0986426301578229,0.247511671318563,0.237862274360745,0.251434560984917,0.156961815417796,0.00953509944788436,0.179072003989827,0.157575022737036,0.298798924898233,0.404242354939783,0.370313977037536,0.289857459105567,0.379307244234081,0.351607879703275,0.342402104174515,0.289198919670781,1,0.325264892041088,0.251200699295187,0.426438024780947,0.323551684295434,0.338109768130722,0.418113213581093,0.346191554218668,0.358182368996177,0.347105246990221,0.299529151400762
"PQB11",0.245702215822697,0.22202415759961,0.272667288619719,0.184130398502166,0.267187900244704,0.269051506584028,0.253309168015212,0.196376672553975,0.247344582439072,0.259475227789446,0.246120948387967,0.167702373840536,0.257520203185017,0.174422372229953,0.146070046497212,0.263616782291896,0.224195329905461,0.168735338095431,-0.0559087559669455,0.225771855822258,0.160565452928687,0.382771758370184,0.55858748310134,0.21500933070657,0.493979301494008,0.341259322004281,0.322565083130117,0.432286688979104,0.343839639062778,0.325264892041088,1,0.429771679513805,0.358635085066498,0.388170775079802,0.242815778295209,0.330343834222697,0.328088941493587,0.393189777391224,0.314094724940282,0.281128476827126
"PQB13",0.213512625966246,0.20239917776538,0.240341924098686,0.160702444957055,0.254196857390292,0.296585151641197,0.232041608036034,0.256770740549863,0.240383599544126,0.233448576594431,0.251648801054016,0.113144290237001,0.208546269524352,0.234037484192184,0.149085844460025,0.221697857978397,0.204469080813716,0.127412371763874,0.00680351374084878,0.205289525207307,0.17437112944363,0.445426820314543,0.333846504060927,0.222298313603714,0.21064206059029,0.360073601173998,0.238064469820411,0.354349423396821,0.270595868885053,0.251200699295187,0.429771679513805,1,0.462588369490683,0.264130320397659,0.23965245520482,0.289971112722344,0.352270680223387,0.372372333027608,0.294052072940145,0.242592101021838
"PQB14",0.238370462750528,0.208814261159758,0.292127054043288,0.272892785661744,0.266651363173971,0.276743511971136,0.291492915653579,0.277921432927007,0.240797887723856,0.232616312704071,0.217321680254754,0.195777531905921,0.280620550962742,0.210490413303186,0.248399295427035,0.317895936087855,0.26384805705903,0.161438207011015,0.00232473744591144,0.225543660846395,0.163129720863375,0.48786888543988,0.427298916782767,0.300641925012774,0.192952297684719,0.468331986512392,0.331469072575134,0.402872868186929,0.369597313674991,0.426438024780947,0.358635085066498,0.462588369490683,1,0.353445421918806,0.206709180257194,0.427398926734823,0.375839345390959,0.381706522966944,0.344774968261016,0.409707606062126
"PQB15",0.187123095309297,0.133152152130353,0.190088718174696,0.0932264544697729,0.115437819194816,0.257454471302825,0.118564792670786,0.0595072277705261,0.20871171047998,0.146256165623252,0.0797455667126242,0.0757855622740169,0.143260167517709,0.0530644239480128,0.186710688898494,0.217850266179651,0.16758109685061,0.140701839220913,-0.0331119602516424,0.218635002298522,0.121827013391717,0.250916526972389,0.374875457715418,0.314870698214451,0.309531499722914,0.337247790042864,0.242704047702581,0.275027298285793,0.369790327562908,0.323551684295434,0.388170775079802,0.264130320397659,0.353445421918806,1,0.238664188147846,0.29368337170102,0.304561875271975,0.406099825856749,0.326925939053288,0.335298334695747
"PQB16",0.20427237376501,0.172881853741999,0.205146684603739,0.249659905094502,0.185268537980332,0.294606144389595,0.178459911849572,0.179689034751136,0.172084905046134,0.133266182206576,0.194416732646192,0.0917942785097722,0.166672244196652,0.211905695197454,0.246315310157326,0.244460634367592,0.245996843096453,0.137413914032873,0.00382899593295692,0.254512076783071,0.161531660761444,0.317712860921938,0.221685891136469,0.284316496720145,0.135867798290896,0.301258894327103,0.10981172675965,0.251877273124519,0.205284080013192,0.338109768130722,0.242815778295209,0.23965245520482,0.206709180257194,0.238664188147846,1,0.189074931365806,0.246282703806231,0.284709314746882,0.132612971298533,0.219852038877958
"PQB17",0.293902342498233,0.166075731224779,0.209830824370254,0.228360328348413,0.245546420891648,0.198014009716586,0.163962789668621,0.244868553220482,0.211861561120595,0.269256420200283,0.26558911462123,0.226467119320427,0.232981993085906,0.0994726704729405,0.240755773994337,0.242903624091524,0.228337007412475,0.172595009875339,0.0567647109616509,0.290562773112277,0.148440452927526,0.419752699549798,0.295019701166292,0.293477383789168,0.265987335216007,0.47198915920051,0.325442772597933,0.311535130013985,0.382951980972986,0.418113213581093,0.330343834222697,0.289971112722344,0.427398926734823,0.29368337170102,0.189074931365806,1,0.358985393291427,0.280720393246673,0.364844251114354,0.351877211759121
"PQB18",0.362417807062146,0.390042054230774,0.411948700547607,0.336911041438025,0.41088250403094,0.369211606651041,0.419471329256064,0.470636563831663,0.382432263616239,0.331315434939735,0.3570278834153,0.322400576357347,0.411321093376351,0.363608289397745,0.352924041988054,0.325916619202646,0.395303379003383,0.275746602341244,-0.0189108285337292,0.327901098845581,0.206084450853807,0.488679359986709,0.294471180384528,0.249544395550272,0.205723035675484,0.446529225845834,0.296446790248991,0.579295581726296,0.274778291642255,0.346191554218668,0.328088941493587,0.352270680223387,0.375839345390959,0.304561875271975,0.246282703806231,0.358985393291427,1,0.322137072153951,0.225271688963583,0.357045025907959
"PQB19",0.212540015279707,0.221161078264405,0.245511600547077,0.140267052160058,0.227735824328473,0.256147984303422,0.207529194077484,0.210587775771347,0.203120418597175,0.220659682284795,0.247985750298315,0.180857195601411,0.184920930890275,0.144161695494799,0.195098950301528,0.193981745138739,0.189762177563594,0.189822460350306,0.0105730254856909,0.167604216515341,0.107328748626963,0.340061726340552,0.473480748788077,0.424059692234352,0.318476999328285,0.30465261465482,0.236708026287723,0.325528540747577,0.513422441331905,0.358182368996177,0.393189777391224,0.372372333027608,0.381706522966944,0.406099825856749,0.284709314746882,0.280720393246673,0.322137072153951,1,0.426784414676893,0.361260333215177
"PQB20",0.203277787886426,0.160399546695496,0.217254744591477,0.108171966282358,0.183053306593508,0.234580627482309,0.219012987719402,0.176316799175705,0.202611602855754,0.196325544230892,0.181758732659228,0.12211733721834,0.170301640681258,0.171790292199192,0.129624080053856,0.199636064299742,0.0895133031712051,0.190852320992585,-0.0525956174394832,0.162206743414233,0.166537910202731,0.298024996811696,0.439678257318105,0.39545925106556,0.354361187798988,0.247426484825103,0.238380434792225,0.247505395530978,0.366140297899832,0.347105246990221,0.314094724940282,0.294052072940145,0.344774968261016,0.326925939053288,0.132612971298533,0.364844251114354,0.225271688963583,0.426784414676893,1,0.328798167186828
"PQB21",0.188827984606959,0.155595837249869,0.193013783153982,0.183464266185868,0.161425788140277,0.241067621473367,0.171501841229402,0.169224019482967,0.200291931581068,0.19800366377336,0.224480019980393,0.20366617964439,0.182964106720315,0.169670764036473,0.229628350298713,0.223130326559915,0.212614878166465,0.199383349986104,-0.0181304594859367,0.286143162756903,0.0536639366066651,0.370043311125646,0.392308726650549,0.370080833698514,0.288960951868612,0.28971205155637,0.460052903280074,0.378249704700674,0.309034998004987,0.299529151400762,0.281128476827126,0.242592101021838,0.409707606062126,0.335298334695747,0.219852038877958,0.351877211759121,0.357045025907959,0.361260333215177,0.328798167186828,1
